strategy,signal_day,signal_timestamp,side,liquidity,requested_qty,reference_price,reason,regime,anchor_price,order_price,day,timestamp,qty,fill_price_gross,fill_price_net,fill_price,visible_depth_used,visible_depth_available,slippage_ticks,book_state_at_fill,best_bid_at_fill,best_ask_at_fill,clean_mid_at_fill,fill_source,forced_flat,profile,inventory_after,cash_gross_after,cash_net_after,edge_ticks,fwd_mid_move_1,fwd_mid_move_5,fwd_mid_move_10,signed_mid_move_1,signed_mid_move_5,signed_mid_move_10
ASH_COATED_OSMIUM_Candidate_E,-2,512300,sell,passive,15.0,9990.82,normal_passive_sell,normal,9992.0,9996.0,-2,512400,0.5,10000.0,10000.0,10000.0,0.5,13.0,0.0,both_sides,9984.0,10000.0,9992.0,trade_touch,False,strict,3.0,-29104.5,-29104.5,9.180000000000291,0.0,0.0,-1.0,-0.0,-0.0,1.0
ASH_COATED_OSMIUM_Candidate_E,-2,525500,buy,passive,15.0,9992.890196078431,normal_passive_buy,normal,9993.0,9987.0,-2,525600,2.0,9986.0,9986.0,9986.0,2.0,12.0,0.0,bid_only,9986.0,,9994.0,trade_touch,False,strict,5.0,-49076.5,-49076.5,6.890196078431472,0.0,1.0,0.0,0.0,1.0,0.0
ASH_COATED_OSMIUM_Candidate_E,-2,526800,buy,passive,15.0,9992.555970149253,normal_passive_buy,normal,9993.75,9987.0,-2,526900,1.0,9986.0,9986.0,9986.0,1.0,10.0,0.0,both_sides,9986.0,10002.0,9994.0,trade_touch,False,strict,6.0,-59062.5,-59062.5,6.555970149252971,0.0,0.0,0.0,0.0,0.0,0.0
ASH_COATED_OSMIUM_Candidate_E,-2,529400,buy,passive,15.0,9992.8,normal_passive_buy,normal,9994.0,9987.0,-2,529500,4.0,9987.0,9987.0,9987.0,4.0,10.0,0.0,both_sides,9987.0,10003.0,9995.0,trade_touch,False,strict,10.0,-99010.5,-99010.5,5.799999999999272,0.0,5.0,0.0,0.0,5.0,0.0
ASH_COATED_OSMIUM_Candidate_E,-2,532700,buy,passive,15.0,9993.193548387097,normal_passive_buy,normal,9995.0,9988.0,-2,532800,1.0,9992.0,9992.0,9992.0,1.0,2.0,0.0,both_sides,9992.0,10002.0,9997.0,trade_touch,False,strict,11.0,-109002.5,-109002.5,1.1935483870965982,-3.0,-3.0,-6.5,-3.0,-3.0,-6.5
ASH_COATED_OSMIUM_Candidate_E,-2,537800,buy,passive,15.0,9991.8,normal_passive_buy,normal,9994.0,9986.0,-2,537900,4.5,9985.0,9985.0,9985.0,4.5,11.0,0.0,both_sides,9985.0,10001.0,9993.0,trade_touch,False,strict,15.5,-153935.0,-153935.0,6.799999999999272,0.5,3.0,0.0,0.5,3.0,0.0
ASH_COATED_OSMIUM_Candidate_E,-2,543600,buy,passive,15.0,9988.9,normal_passive_buy,normal,9992.0,9983.0,-2,543700,4.5,9984.0,9984.0,9984.0,4.5,15.0,0.0,both_sides,9984.0,10000.0,9992.0,trade_touch,False,strict,20.0,-198863.0,-198863.0,4.899999999999636,0.0,0.0,0.5,0.0,0.0,0.5
ASH_COATED_OSMIUM_Candidate_E,-2,599400,sell,passive,15.0,9988.60294117647,normal_passive_sell,normal,9992.75,9994.0,-2,599500,1.5,9996.0,9996.0,9996.0,1.5,3.0,0.0,both_sides,9986.0,9996.0,9991.0,trade_touch,False,strict,18.5,-183869.0,-183869.0,7.397058823529733,4.0,3.0,3.0,-4.0,-3.0,-3.0
ASH_COATED_OSMIUM_Candidate_E,-2,610400,sell,passive,15.0,9990.723076923075,normal_passive_sell,normal,9994.0,9996.0,-2,610500,3.5,9996.0,9996.0,9996.0,3.5,1.0,0.0,both_sides,9986.0,9996.0,9991.0,trade_touch,False,strict,15.0,-148883.0,-148883.0,5.276923076924504,3.0,3.0,3.0,-3.0,-3.0,-3.0
ASH_COATED_OSMIUM_Candidate_E,-2,611400,buy,passive,15.0,9991.0,normal_passive_buy,normal,9994.0,9986.0,-2,611500,1.5,9986.0,9986.0,9986.0,1.5,13.0,0.0,bid_only,9986.0,,9994.0,trade_touch,False,strict,16.5,-163862.0,-163862.0,5.0,0.5,0.0,0.0,0.5,0.0,0.0
ASH_COATED_OSMIUM_Candidate_E,-2,686900,sell,passive,15.0,9994.210204081633,normal_passive_sell,normal,9997.0,10000.0,-2,687000,3.0,10005.0,10005.0,10005.0,3.0,10.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,strict,13.5,-133847.0,-133847.0,10.789795918366508,0.0,0.0,1.0,-0.0,-0.0,-1.0
ASH_COATED_OSMIUM_Candidate_E,-2,699800,buy,passive,15.0,9996.3,normal_passive_buy,normal,9999.0,9991.0,-2,699900,4.0,9991.0,9991.0,9991.0,4.0,10.0,0.0,both_sides,9991.0,10010.0,10000.5,trade_touch,False,strict,17.5,-173811.0,-173811.0,5.299999999999272,-1.5,0.0,-2.5,-1.5,0.0,-2.5
ASH_COATED_OSMIUM_Candidate_E,-2,710400,sell,passive,15.0,9998.012195121952,normal_passive_sell,normal,10001.0,10004.0,-2,710500,0.5,10008.0,10008.0,10008.0,0.5,11.0,0.0,both_sides,9992.0,10008.0,10000.0,trade_touch,False,strict,17.0,-168807.0,-168807.0,9.987804878048337,0.0,0.0,0.0,-0.0,-0.0,-0.0
ASH_COATED_OSMIUM_Candidate_E,-2,713900,sell,passive,15.0,9994.85,normal_passive_sell,normal,9998.25,10000.0,-2,714000,0.5,10004.0,10004.0,10004.0,0.5,13.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,strict,16.5,-163805.0,-163805.0,9.149999999999636,0.0,-4.5,1.0,-0.0,4.5,-1.0
ASH_COATED_OSMIUM_Candidate_E,-2,715600,sell,passive,15.0,9993.7,normal_passive_sell,normal,9997.0,9999.0,-2,715700,1.5,9998.0,9998.0,9998.0,1.5,3.0,0.0,both_sides,9986.0,9998.0,9992.0,trade_touch,False,strict,15.0,-148808.0,-148808.0,4.299999999999272,5.0,3.5,3.5,-5.0,-3.5,-3.5
ASH_COATED_OSMIUM_Candidate_E,-2,749900,buy,passive,15.0,9994.414634146342,normal_passive_buy,normal,9997.0,9989.0,-2,750000,1.5,9988.0,9988.0,9988.0,1.5,15.0,0.0,both_sides,9988.0,10006.0,9997.0,trade_touch,False,strict,16.5,-163790.0,-163790.0,6.414634146341996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ASH_COATED_OSMIUM_Candidate_E,-2,752500,sell,passive,15.0,9992.476119402985,normal_passive_sell,normal,9996.0,9998.0,-2,752600,1.0,10003.0,10003.0,10003.0,1.0,10.0,0.0,both_sides,9987.0,10003.0,9995.0,trade_touch,False,strict,15.5,-153787.0,-153787.0,10.523880597014795,1.0,0.5,1.0,-1.0,-0.5,-1.0
ASH_COATED_OSMIUM_Candidate_E,-2,753000,sell,passive,15.0,9993.474468085105,normal_passive_sell,normal,9996.0,9999.0,-2,753100,1.5,10005.0,10005.0,10005.0,1.5,11.0,0.0,both_sides,9986.0,10005.0,9995.5,trade_touch,False,strict,14.0,-138779.5,-138779.5,11.5255319148946,0.5,0.5,0.5,-0.5,-0.5,-0.5
ASH_COATED_OSMIUM_Candidate_E,-2,756600,sell,passive,15.0,9993.45,normal_passive_sell,normal,9996.25,9999.0,-2,756700,5.5,10004.0,10004.0,10004.0,5.5,15.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,strict,8.5,-83757.5,-83757.5,10.549999999999272,0.0,0.0,1.0,-0.0,-0.0,-1.0
ASH_COATED_OSMIUM_Candidate_E,-2,764700,buy,passive,15.0,9995.3,normal_passive_buy,normal,9997.0,9990.0,-2,764800,3.0,9988.0,9988.0,9988.0,3.0,10.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,strict,11.5,-113721.5,-113721.5,7.299999999999272,0.0,-1.0,-1.0,0.0,-1.0,-1.0
ASH_COATED_OSMIUM_Candidate_E,-2,768400,sell,passive,15.0,9993.5,normal_passive_sell,normal,9996.0,9999.0,-2,768500,1.5,10004.0,10004.0,10004.0,1.5,15.0,0.0,both_sides,9988.0,10004.0,9996.0,trade_touch,False,strict,10.0,-98715.5,-98715.5,10.5,-1.0,0.0,0.0,1.0,-0.0,-0.0
ASH_COATED_OSMIUM_Candidate_E,-2,776600,buy,passive,15.0,9996.0,normal_passive_buy,normal,9998.0,9991.0,-2,776700,1.0,9989.0,9989.0,9989.0,1.0,10.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,strict,11.0,-108704.5,-108704.5,7.0,0.0,-1.0,0.0,0.0,-1.0,0.0
ASH_COATED_OSMIUM_Candidate_E,-2,808300,sell,passive,15.0,9990.223076923075,normal_passive_sell,normal,9993.0,9996.0,-2,808400,2.5,10001.0,10001.0,10001.0,2.5,11.0,0.0,both_sides,9990.0,10001.0,9995.5,trade_touch,False,strict,8.5,-83702.0,-83702.0,10.776923076924504,-2.0,-3.5,-2.5,2.0,3.5,2.5
ASH_COATED_OSMIUM_Candidate_E,-2,817800,buy,passive,15.0,9993.3,normal_passive_buy,normal,9995.0,9988.0,-2,817900,3.5,9988.0,9988.0,9988.0,3.5,13.0,0.0,both_sides,9988.0,10003.0,9995.5,trade_touch,False,strict,12.0,-118660.0,-118660.0,5.299999999999272,-1.0,0.5,0.5,-1.0,0.5,0.5
ASH_COATED_OSMIUM_Candidate_E,-2,820900,buy,passive,15.0,9993.6,normal_passive_buy,normal,9996.0,9988.0,-2,821000,3.0,9998.0,9998.0,9998.0,3.0,2.0,0.0,both_sides,9998.0,10004.0,10001.0,trade_touch,False,strict,15.0,-148654.0,-148654.0,-4.399999999999636,-4.0,-4.0,-5.0,-4.0,-4.0,-5.0
ASH_COATED_OSMIUM_Candidate_E,-2,822600,sell,passive,15.0,9993.481481481482,normal_passive_sell,normal,9996.0,9999.0,-2,822700,1.5,10005.0,10005.0,10005.0,1.5,11.0,0.0,both_sides,9989.0,10005.0,9997.0,trade_touch,False,strict,13.5,-133646.5,-133646.5,11.518518518518249,-2.0,-1.0,-3.5,2.0,1.0,3.5
