strategy,profile,day,timestamp,inventory,cash_gross,cash_net,clean_mid,equity_gross,equity_net,book_state,near_limit
ASH_COATED_OSMIUM_Candidate_E,loose,-2,4900,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5000,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5100,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5200,-10.5,105037.5,105037.5,10003.5,0.75,0.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5300,-10.5,105037.5,105037.5,10007.0,-36.0,-36.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5400,-10.5,105037.5,105037.5,10003.5,0.75,0.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5500,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5600,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,bid_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5700,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5800,-10.5,105037.5,105037.5,10006.5,-30.75,-30.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,5900,-10.5,105037.5,105037.5,10005.5,-20.25,-20.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6000,-10.5,105037.5,105037.5,10001.0,27.0,27.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6100,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6200,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6300,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6400,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6500,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,bid_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6600,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6700,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6800,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,6900,-10.5,105037.5,105037.5,10004.5,-9.75,-9.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7000,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7100,-10.5,105037.5,105037.5,10003.0,6.0,6.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7200,-10.5,105037.5,105037.5,10002.5,11.25,11.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7300,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7400,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7500,-10.5,105037.5,105037.5,10005.0,-15.0,-15.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7600,-10.5,105037.5,105037.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7700,-10.5,105037.5,105037.5,10003.5,0.75,0.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7800,-10.5,105037.5,105037.5,10008.5,-51.75,-51.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,7900,-10.5,105037.5,105037.5,10004.0,-4.5,-4.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8000,-6.0,60010.5,60010.5,10009.5,-46.5,-46.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8100,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8200,-6.0,60010.5,60010.5,10004.5,-16.5,-16.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8300,-6.0,60010.5,60010.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8400,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8500,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8600,-6.0,60010.5,60010.5,10004.0,-13.5,-13.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8700,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8800,-6.0,60010.5,60010.5,10005.0,-19.5,-19.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,8900,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9000,-6.0,60010.5,60010.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9100,-6.0,60010.5,60010.5,10006.5,-28.5,-28.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9200,-6.0,60010.5,60010.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9300,-6.0,60010.5,60010.5,10006.0,-25.5,-25.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9400,-6.0,60010.5,60010.5,10005.5,-22.5,-22.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9500,-6.0,60010.5,60010.5,10007.0,-31.5,-31.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9600,-6.0,60010.5,60010.5,10007.0,-31.5,-31.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9700,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9800,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,9900,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10000,-6.0,60010.5,60010.5,10006.5,-28.5,-28.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10100,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10200,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10300,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10400,-6.0,60010.5,60010.5,10012.0,-61.5,-61.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10500,-6.0,60010.5,60010.5,10010.0,-49.5,-49.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10600,-6.0,60010.5,60010.5,10010.5,-52.5,-52.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10700,-6.0,60010.5,60010.5,10007.0,-31.5,-31.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10800,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,10900,-6.0,60010.5,60010.5,10010.0,-49.5,-49.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11000,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11100,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11200,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11300,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11400,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11500,-6.0,60010.5,60010.5,10010.0,-49.5,-49.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11600,-6.0,60010.5,60010.5,10011.5,-58.5,-58.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11700,-6.0,60010.5,60010.5,10011.5,-58.5,-58.5,ask_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11800,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,11900,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12000,-6.0,60010.5,60010.5,10006.5,-28.5,-28.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12100,-6.0,60010.5,60010.5,10008.5,-40.5,-40.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12200,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12300,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12400,-6.0,60010.5,60010.5,10011.0,-55.5,-55.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12500,-6.0,60010.5,60010.5,10009.5,-46.5,-46.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12600,-6.0,60010.5,60010.5,10009.5,-46.5,-46.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12700,-6.0,60010.5,60010.5,10008.0,-37.5,-37.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12800,-6.0,60010.5,60010.5,10009.0,-43.5,-43.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,12900,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,bid_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13000,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13100,0.5,-4996.0,-4996.0,10011.5,9.75,9.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13200,0.5,-4996.0,-4996.0,10008.0,8.0,8.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13300,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13400,0.5,-4996.0,-4996.0,10008.0,8.0,8.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13500,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13600,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13700,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13800,0.5,-4996.0,-4996.0,10007.5,7.75,7.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,13900,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14000,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14100,0.5,-4996.0,-4996.0,10011.0,9.5,9.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14200,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14300,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14400,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14500,0.5,-4996.0,-4996.0,10009.0,8.5,8.5,ask_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14600,0.5,-4996.0,-4996.0,10010.0,9.0,9.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14700,0.5,-4996.0,-4996.0,10010.0,9.0,9.0,bid_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14800,0.5,-4996.0,-4996.0,10008.0,8.0,8.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,14900,0.5,-4996.0,-4996.0,10006.5,7.25,7.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15000,0.0,12.0,12.0,10008.0,12.0,12.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15100,-1.25,12532.0,12532.0,10008.0,22.0,22.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15200,-1.25,12532.0,12532.0,10007.0,23.25,23.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15300,-1.25,12532.0,12532.0,10005.5,25.125,25.125,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15400,-1.25,12532.0,12532.0,10007.0,23.25,23.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15500,-1.25,12532.0,12532.0,10007.0,23.25,23.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15600,-1.25,12532.0,12532.0,10006.0,24.5,24.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15700,-1.25,12532.0,12532.0,10006.0,24.5,24.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15800,-1.25,12532.0,12532.0,10006.0,24.5,24.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,15900,1.5,-14954.25,-14954.25,10004.5,52.5,52.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16000,1.5,-14954.25,-14954.25,10008.0,57.75,57.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16100,1.5,-14954.25,-14954.25,10006.0,54.75,54.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16200,1.5,-14954.25,-14954.25,10006.0,54.75,54.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16300,1.5,-14954.25,-14954.25,10006.0,54.75,54.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16400,1.5,-14954.25,-14954.25,10005.0,53.25,53.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16500,1.5,-14954.25,-14954.25,10006.0,54.75,54.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16600,1.5,-14954.25,-14954.25,10006.5,55.5,55.5,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16700,1.5,-14954.25,-14954.25,10007.0,56.25,56.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16800,1.5,-14954.25,-14954.25,10007.0,56.25,56.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,16900,1.5,-14954.25,-14954.25,10005.5,54.0,54.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17000,1.5,-14954.25,-14954.25,10005.0,53.25,53.25,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17100,1.5,-14954.25,-14954.25,10006.0,54.75,54.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17200,1.5,-14954.25,-14954.25,10007.5,57.0,57.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17300,1.5,-14954.25,-14954.25,10007.5,57.0,57.0,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17400,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17500,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17600,0.0,66.75,66.75,10006.0,66.75,66.75,ask_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17700,0.0,66.75,66.75,10007.5,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17800,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,17900,0.0,66.75,66.75,10006.0,66.75,66.75,ask_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18000,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18100,0.0,66.75,66.75,10006.0,66.75,66.75,bid_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18200,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18300,0.0,66.75,66.75,10008.5,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18400,0.0,66.75,66.75,10008.5,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18500,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18600,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18700,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18800,0.0,66.75,66.75,10008.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,18900,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19000,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19100,0.0,66.75,66.75,10007.0,66.75,66.75,ask_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19200,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19300,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19400,0.0,66.75,66.75,10008.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19500,0.0,66.75,66.75,10008.0,66.75,66.75,ask_only,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19600,0.0,66.75,66.75,10006.5,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19700,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19800,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,19900,0.0,66.75,66.75,10006.5,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20000,0.0,66.75,66.75,10004.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20100,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20200,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20300,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20400,0.0,66.75,66.75,10007.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20500,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20600,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20700,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20800,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
ASH_COATED_OSMIUM_Candidate_E,loose,-2,20900,0.0,66.75,66.75,10006.0,66.75,66.75,both_sides,False
